,Gompertz,Logistic,Richards,Von-Bert,MMF
161,681.4332305,691.269482,-3.56E-117,690.2915118,792.3949023
162,686.1037587,694.9756961,-7.19E-118,695.3988233,797.9529519
163,690.7868104,698.6964666,-1.45E-118,700.5145744,803.5013633
164,695.482287,702.4317935,-2.93E-119,705.6386364,809.0401815
165,700.1900895,706.1816765,-5.92E-120,710.7708814,814.569451
166,704.9101184,709.9461145,-1.20E-120,715.9111817,820.0892157
167,709.6422739,713.7251057,-2.41E-121,721.0594102,825.5995194
168,714.3864557,717.5186477,-4.87E-122,726.2154402,831.1004051
169,719.1425633,721.3267372,-9.84E-123,731.3791456,836.5919155
170,723.9104958,725.1493704,-1.99E-123,736.5504007,842.074093
171,728.6901518,728.9865428,-4.01E-124,741.7290805,847.5469793
172,733.4814296,732.8382491,-8.10E-125,746.9150603,853.0106159
173,738.2842272,736.7044835,-1.63E-125,752.108216,858.4650439
174,743.0984423,740.5852391,-3.30E-126,757.308424,863.9103038
175,747.9239722,744.4805087,-6.66E-127,762.5155612,869.3464359
176,752.7607139,748.3902841,-1.35E-127,767.7295051,874.7734801
177,757.6085642,752.3145565,-2.72E-128,772.9501335,880.1914758
178,762.4674194,756.2533163,-5.48E-129,778.177325,885.6004621
179,767.3371758,760.2065533,-1.11E-129,783.4109586,891.0004778
180,772.2177291,764.1742563,-2.24E-130,788.6509139,896.3915611
181,777.108975,768.1564136,-4.51E-131,793.8970708,901.7737502
182,782.0108088,772.1530126,-9.11E-132,799.14931,907.1470826
183,786.9231255,776.1640401,-1.84E-132,804.4075127,912.5115956
184,791.84582,780.189482,-3.71E-133,809.6715604,917.8673263
185,796.7787869,784.2293235,-7.50E-134,814.9413355,923.2143112
186,801.7219207,788.283549,-1.51E-134,820.2167206,928.5525866
187,806.6751154,792.3521421,-3.06E-135,825.4975991,933.8821885
188,811.638265,796.4350857,-6.17E-136,830.7838548,939.2031525
189,816.6112633,800.5323619,-1.25E-136,836.0753721,944.515514
190,821.5940038,804.6439519,-2.52E-137,841.3720359,949.8193079
191,826.58638,808.7698364,-5.08E-138,846.6737318,955.1145691
192,831.5882851,812.909995,-1.03E-138,851.9803458,960.4013318
193,836.5996121,817.0644066,-2.07E-139,857.2917644,965.6796302
194,841.6202539,821.2330495,-4.18E-140,862.6078748,970.9494981
195,846.6501033,825.4159007,-8.44E-141,867.9285648,976.210969
196,851.689053,829.612937,-1.70E-141,873.2537226,981.4640761
197,856.7369954,833.824134,-3.44E-142,878.583237,986.7088525
198,861.7938228,838.0494666,-6.94E-143,883.9169974,991.9453307
199,866.8594276,842.2889088,-1.40E-143,889.2548938,997.1735433
200,871.9337019,846.5424338,-2.83E-144,894.5968165,1002.393522
201,877.0165377,850.8100142,-5.72E-145,899.9426568,1007.605299
202,882.107827,855.0916216,-1.15E-145,905.2923063,1012.808907
203,887.2074617,859.3872265,-2.33E-146,910.6456571,1018.004375
204,892.3153337,863.6967991,-4.70E-147,916.0026019,1023.191736
205,897.4313346,868.0203083,-9.50E-148,921.3630342,1028.371019
206,902.5553562,872.3577225,-1.92E-148,926.7268478,1033.542257
207,907.6872901,876.709009,-3.87E-149,932.0939372,1038.705478
208,912.827028,881.0741343,-7.82E-150,937.4641974,1043.860714
209,917.9744613,885.4530643,-1.58E-150,942.837524,1049.007994
210,923.1294817,889.8457637,-3.19E-151,948.2138131,1054.147348
211,928.2919807,894.2521966,-6.43E-152,953.5929614,1059.278804
212,933.4618498,898.6723261,-1.30E-152,958.9748664,1064.402393
213,938.6389805,903.1061145,-2.62E-153,964.3594258,1069.518143
214,943.8232644,907.5535232,-5.29E-154,969.7465381,1074.626083
215,949.014593,912.0145128,-1.07E-154,975.1361022,1079.726241
216,954.2128579,916.489043,-2.16E-155,980.5280178,1084.818646
217,959.4179506,920.9770726,-4.36E-156,985.9221851,1089.903325
218,964.6297628,925.4785596,-8.79E-157,991.3185046,1094.980307
219,969.8481861,929.9934611,-1.78E-157,996.7168777,1100.04962
220,975.0731123,934.5217333,-3.58E-158,1002.117206,1105.111289
221,980.3044332,939.0633315,-7.24E-159,1007.519393,1110.165344
222,985.5420405,943.6182103,-1.46E-159,1012.92334,1115.211811
223,990.7858263,948.1863232,-2.95E-160,1018.328952,1120.250716
224,996.0356824,952.767623,-5.96E-161,1023.736132,1125.282087
225,1001.291501,957.3620614,-1.20E-161,1029.144786,1130.305949
226,1006.553174,961.9695895,-2.43E-162,1034.554818,1135.32233
227,1011.820594,966.5901573,-4.90E-163,1039.966134,1140.331254
228,1017.093654,971.2237141,-9.90E-164,1045.378642,1145.332748
229,1022.372245,975.8702081,-2.00E-164,1050.792247,1150.326838
230,1027.65626,980.5295867,-4.03E-165,1056.206857,1155.313549
231,1032.945592,985.2017966,-8.15E-166,1061.622381,1160.292907
232,1038.240135,989.8867834,-1.64E-166,1067.038726,1165.264936
233,1043.53978,994.5844918,-3.32E-167,1072.455803,1170.229662
234,1048.844421,999.2948658,-6.70E-168,1077.873521,1175.187109
235,1054.153952,1004.017848,-1.35E-168,1083.291791,1180.137301
236,1059.468265,1008.753382,-2.73E-169,1088.710523,1185.080265
237,1064.787255,1013.501407,-5.52E-170,1094.129628,1190.016022
238,1070.110815,1018.261864,-1.11E-170,1099.54902,1194.944599
239,1075.438839,1023.034694,-2.25E-171,1104.96861,1199.866018
240,1080.771221,1027.819833,-4.54E-172,1110.388311,1204.780304
241,1086.107856,1032.617221,-9.17E-173,1115.808038,1209.68748
242,1091.448638,1037.426794,-1.85E-173,1121.227705,1214.587569
243,1096.793462,1042.248487,-3.74E-174,1126.647226,1219.480595
244,1102.142222,1047.082237,-7.54E-175,1132.066517,1224.366581
245,1107.494814,1051.927976,-1.52E-175,1137.485494,1229.245551
246,1112.851134,1056.785639,-3.07E-176,1142.904074,1234.117526
247,1118.211076,1061.655158,-6.21E-177,1148.322172,1238.982529
248,1123.574537,1066.536465,-1.25E-177,1153.739708,1243.840584
249,1128.941412,1071.429489,-2.53E-178,1159.156599,1248.691712
250,1134.311599,1076.334161,-5.11E-179,1164.572764,1253.535936
251,1139.684992,1081.250411,-1.03E-179,1169.988122,1258.373278
252,1145.06149,1086.178165,-2.08E-180,1175.402593,1263.203759
253,1150.440989,1091.117351,-4.20E-181,1180.816097,1268.027402
254,1155.823386,1096.067896,-8.49E-182,1186.228556,1272.844229
255,1161.208579,1101.029725,-1.71E-182,1191.63989,1277.65426
256,1166.596466,1106.002763,-3.46E-183,1197.050022,1282.457517
257,1171.986944,1110.986933,-6.99E-184,1202.458874,1287.254022
258,1177.379913,1115.982159,-1.41E-184,1207.866369,1292.043796
259,1182.77527,1120.988362,-2.85E-185,1213.272431,1296.826859
260,1188.172915,1126.005463,-5.75E-186,1218.676985,1301.603233
261,1193.572747,1131.033384,-1.16E-186,1224.079953,1306.372938
262,1198.974666,1136.072044,-2.34E-187,1229.481263,1311.135996
263,1204.37857,1141.12136,-4.73E-188,1234.88084,1315.892425
264,1209.784361,1146.181252,-9.55E-189,1240.278609,1320.642247
265,1215.191939,1151.251637,-1.93E-189,1245.674499,1325.385483
266,1220.601204,1156.332429,-3.89E-190,1251.068435,1330.122151
267,1226.012058,1161.423546,-7.86E-191,1256.460346,1334.852273
268,1231.424402,1166.524901,-1.59E-191,1261.850161,1339.575867
269,1236.838138,1171.636409,-3.20E-192,1267.237808,1344.292955
270,1242.253167,1176.757981,-6.47E-193,1272.623217,1349.003555
271,1247.669392,1181.889531,-1.31E-193,1278.006317,1353.707686
272,1253.086716,1187.03097,-2.64E-194,1283.38704,1358.405369
273,1258.505042,1192.182208,-5.32E-195,1288.765315,1363.096623
274,1263.924274,1197.343155,-1.08E-195,1294.141076,1367.781467
275,1269.344314,1202.51372,-2.17E-196,1299.514253,1372.459919
276,1274.765068,1207.693811,-4.38E-197,1304.88478,1377.132
277,1280.186439,1212.883336,-8.85E-198,1310.252589,1381.797727
278,1285.608333,1218.082202,-1.79E-198,1315.617614,1386.457119
279,1291.030655,1223.290313,-3.61E-199,1320.979788,1391.110195
280,1296.45331,1228.507576,-7.28E-200,1326.339048,1395.756975
281,1301.876204,1233.733895,-1.47E-200,1331.695327,1400.397475
282,1307.299243,1238.969172,-2.97E-201,1337.048562,1405.031714
283,1312.722335,1244.213313,-5.99E-202,1342.398688,1409.659711
284,1318.145387,1249.466217,-1.21E-202,1347.745642,1414.281483
285,1323.568305,1254.727788,-2.44E-203,1353.089361,1418.897049
286,1328.990998,1259.997925,-4.93E-204,1358.429782,1423.506427
287,1334.413373,1265.276528,-9.96E-205,1363.766845,1428.109634
288,1339.835341,1270.563497,-2.01E-205,1369.100487,1432.706688
289,1345.256809,1275.858731,-4.06E-206,1374.430647,1437.297606
290,1350.677687,1281.162127,-8.19E-207,1379.757266,1441.882407
291,1356.097885,1286.473582,-1.65E-207,1385.080282,1446.461107
292,1361.517313,1291.792993,-3.34E-208,1390.399637,1451.033724
293,1366.935883,1297.120256,-6.74E-209,1395.715272,1455.600275
294,1372.353504,1302.455266,-1.36E-209,1401.027128,1460.160777
295,1377.770088,1307.797917,-2.75E-210,1406.335147,1464.715248
296,1383.185548,1313.148104,-5.55E-211,1411.639272,1469.263703
297,1388.599796,1318.505719,-1.12E-211,1416.939445,1473.806161
298,1394.012743,1323.870655,-2.26E-212,1422.23561,1478.342637
299,1399.424305,1329.242804,-4.57E-213,1427.527711,1482.873149
300,1404.834394,1334.622057,-9.22E-214,1432.815692,1487.397713
301,1410.242924,1340.008306,-1.86E-214,1438.099499,1491.916345
302,1415.649809,1345.401439,-3.76E-215,1443.379075,1496.429062
303,1421.054966,1350.801347,-7.59E-216,1448.654368,1500.93588
304,1426.458308,1356.207918,-1.53E-216,1453.925323,1505.436816
305,1431.859752,1361.621042,-3.09E-217,1459.191888,1509.931885
306,1437.259214,1367.040605,-6.25E-218,1464.454008,1514.421104
307,1442.65661,1372.466494,-1.26E-218,1469.711633,1518.904488
308,1448.051858,1377.898598,-2.55E-219,1474.964709,1523.382054
309,1453.444875,1383.3368,-5.14E-220,1480.213185,1527.853817
310,1458.835579,1388.780988,-1.04E-220,1485.457011,1532.319794
311,1464.223889,1394.231046,-2.10E-221,1490.696136,1536.779999
312,1469.609724,1399.686858,-4.23E-222,1495.93051,1541.234448
313,1474.993002,1405.14831,-8.54E-223,1501.160082,1545.683157
314,1480.373644,1410.615283,-1.72E-223,1506.384805,1550.126141
315,1485.75157,1416.087661,-3.48E-224,1511.604628,1554.563415
316,1491.1267,1421.565328,-7.03E-225,1516.819504,1558.994995
317,1496.498956,1427.048164,-1.42E-225,1522.029385,1563.420896
318,1501.868259,1432.536052,-2.86E-226,1527.234223,1567.841133
319,1507.234532,1438.028872,-5.78E-227,1532.433971,1572.255721
320,1512.597697,1443.526505,-1.17E-227,1537.628583,1576.664675
321,1517.957676,1449.028833,-2.36E-228,1542.818012,1581.06801
322,1523.314394,1454.535733,-4.76E-229,1548.002213,1585.465741
323,1528.667775,1460.047087,-9.61E-230,1553.18114,1589.857882
324,1534.017742,1465.562773,-1.94E-230,1558.354749,1594.244448
325,1539.364221,1471.082669,-3.92E-231,1563.522995,1598.625453
326,1544.707137,1476.606655,-7.91E-232,1568.685834,1603.000913
327,1550.046415,1482.134607,-1.60E-232,1573.843222,1607.370841
328,1555.381983,1487.666404,-3.22E-233,1578.995116,1611.735252
329,1560.713766,1493.201923,-6.51E-234,1584.141474,1616.09416
330,1566.041693,1498.741041,-1.31E-234,1589.282252,1620.44758
331,1571.36569,1504.283634,-2.65E-235,1594.41741,1624.795525
332,1576.685686,1509.829578,-5.36E-236,1599.546905,1629.13801
333,1582.00161,1515.37875,-1.08E-236,1604.670696,1633.475049
334,1587.313391,1520.931025,-2.18E-237,1609.788743,1637.806655
335,1592.620957,1526.486278,-4.41E-238,1614.901005,1642.132843
336,1597.92424,1532.044385,-8.90E-239,1620.007442,1646.453627
337,1603.22317,1537.60522,-1.80E-239,1625.108015,1650.769019
338,1608.517678,1543.168659,-3.63E-240,1630.202685,1655.079035
339,1613.807696,1548.734575,-7.33E-241,1635.291412,1659.383687
340,1619.093155,1554.302843,-1.48E-241,1640.374159,1663.682989
341,1624.373987,1559.873336,-2.99E-242,1645.450887,1667.976955
342,1629.650127,1565.445928,-6.03E-243,1650.521559,1672.265597
343,1634.921506,1571.020493,-1.22E-243,1655.586138,1676.54893
344,1640.18806,1576.596904,-2.46E-244,1660.644587,1680.826967
345,1645.449723,1582.175035,-4.96E-245,1665.696869,1685.099721
346,1650.706429,1587.754757,-1.00E-245,1670.742949,1689.367205
347,1655.958113,1593.335945,-2.02E-246,1675.78279,1693.629432
348,1661.204713,1598.918471,-4.08E-247,1680.816359,1697.886415
349,1666.446163,1604.502208,-8.24E-248,1685.843618,1702.138168
350,1671.6824,1610.087027,-1.66E-248,1690.864535,1706.384703
351,1676.913363,1615.672802,-3.36E-249,1695.879075,1710.626034
352,1682.138988,1621.259405,-6.78E-250,1700.887204,1714.862172
353,1687.359215,1626.846708,-1.37E-250,1705.888888,1719.093132
354,1692.57398,1632.434584,-2.77E-251,1710.884096,1723.318925
355,1697.783225,1638.022903,-5.58E-252,1715.872793,1727.539564
356,1702.986888,1643.61154,-1.13E-252,1720.854948,1731.755062
357,1708.18491,1649.200365,-2.28E-253,1725.830529,1735.965431
358,1713.37723,1654.78925,-4.59E-254,1730.799503,1740.170684
359,1718.563792,1660.378068,-9.27E-255,1735.761841,1744.370834
360,1723.744535,1665.966691,-1.87E-255,1740.717511,1748.565892
361,1728.919402,1671.554991,-3.77E-256,1745.666482,1752.755872
362,1734.088335,1677.142839,-7.58E-257,1750.608724,1756.940784
363,1739.251278,1682.730109,-1.52E-257,1755.544208,1761.120642
364,1744.408174,1688.316671,-3.01E-258,1760.472903,1765.295458
365,1749.558967,1693.9024,-5.83E-259,1765.394782,1769.465244
366,1754.703601,1699.487166,-1.07E-259,1770.309814,1773.630011
367,1759.842022,1705.070842,-1.72E-260,1775.217972,1777.789773
368,1764.974175,1710.653301,-1.84E-261,1780.119227,1781.94454
369,1770.100005,1716.234415,-1.07E-263,1785.013551,1786.094325
370,1775.219459,1721.814058,-2.11E-262,1789.900918,1790.23914
371,1780.332483,1727.392101,-5.07E-262,1794.781299,1794.378996
372,1785.439026,1732.968419,-6.81E-262,1799.654669,1798.513905
373,1790.539035,1738.542884,-7.68E-262,1804.521,1802.643879
374,1795.632457,1744.115369,-8.09E-262,1809.380267,1806.76893
375,1800.719243,1749.685749,-8.28E-262,1814.232444,1810.889068
376,1805.79934,1755.253896,-8.36E-262,1819.077505,1815.004307
377,1810.872699,1760.819686,-8.40E-262,1823.915425,1819.114656
378,1815.93927,1766.382991,-8.42E-262,1828.74618,1823.220129
379,1820.999003,1771.943687,-8.42E-262,1833.569744,1827.320735
380,1826.051849,1777.501647,-8.43E-262,1838.386094,1831.416486
381,1831.09776,1783.056748,-8.43E-262,1843.195205,1835.507395
382,1836.136687,1788.608863,-8.43E-262,1847.997055,1839.593471
383,1841.168584,1794.157869,-8.43E-262,1852.791619,1843.674727
384,1846.193403,1799.703641,-8.43E-262,1857.578875,1847.751172
385,1851.211098,1805.246055,-8.43E-262,1862.3588,1851.82282
386,1856.221621,1810.784987,-8.43E-262,1867.131373,1855.88968
387,1861.224929,1816.320314,-8.43E-262,1871.89657,1859.951763
388,1866.220974,1821.851912,-8.43E-262,1876.65437,1864.009082
389,1871.209713,1827.37966,-8.43E-262,1881.404751,1868.061645
390,1876.191101,1832.903434,-8.43E-262,1886.147693,1872.109465
391,1881.165095,1838.423113,-8.43E-262,1890.883175,1876.152553
392,1886.13165,1843.938575,-8.43E-262,1895.611176,1880.190918
393,1891.090724,1849.449699,-8.43E-262,1900.331675,1884.224573
394,1896.042274,1854.956363,-8.43E-262,1905.044654,1888.253527
395,1900.986258,1860.458447,-8.43E-262,1909.750091,1892.277791
396,1905.922635,1865.955831,-8.43E-262,1914.447969,1896.297376
397,1910.851363,1871.448396,-8.43E-262,1919.138267,1900.312293
398,1915.772402,1876.936022,-8.43E-262,1923.820967,1904.322552
399,1920.685711,1882.41859,-8.43E-262,1928.49605,1908.328163
400,1925.591251,1887.895983,-8.43E-262,1933.163498,1912.329137
401,1930.488981,1893.368081,-8.43E-262,1937.823293,1916.325485
402,1935.378863,1898.834768,-8.43E-262,1942.475418,1920.317217
403,1940.260859,1904.295927,-8.43E-262,1947.119855,1924.304342
404,1945.134931,1909.751441,-8.43E-262,1951.756586,1928.286873
405,1950.001039,1915.201194,-8.43E-262,1956.385595,1932.264818
406,1954.859149,1920.645071,-8.43E-262,1961.006865,1936.238188
407,1959.709222,1926.082957,-8.43E-262,1965.620381,1940.206993
408,1964.551222,1931.514737,-8.43E-262,1970.226125,1944.171243
409,1969.385114,1936.940299,-8.43E-262,1974.824082,1948.130949
410,1974.210862,1942.359527,-8.43E-262,1979.414236,1952.08612
411,1979.02843,1947.77231,-8.43E-262,1983.996573,1956.036766
412,1983.837785,1953.178535,-8.43E-262,1988.571077,1959.982898
413,1988.638892,1958.578091,-8.43E-262,1993.137733,1963.924526
414,1993.431716,1963.970866,-8.43E-262,1997.696527,1967.861659
415,1998.216226,1969.356751,-8.43E-262,2002.247445,1971.794306
416,2002.992387,1974.735635,-8.43E-262,2006.790472,1975.722479
417,2007.760167,1980.107409,-8.43E-262,2011.325595,1979.646187
418,2012.519535,1985.471964,-8.43E-262,2015.8528,1983.565439
419,2017.270458,1990.829193,-8.43E-262,2020.372075,1987.480245
420,2022.012905,1996.178987,-8.43E-262,2024.883405,1991.390616
421,2026.746845,2001.521241,-8.43E-262,2029.386778,1995.29656
422,2031.472248,2006.855847,-8.43E-262,2033.882182,1999.198087
423,2036.189084,2012.182701,-8.43E-262,2038.369605,2003.095207
424,2040.897323,2017.501698,-8.43E-262,2042.849034,2006.987929
425,2045.596935,2022.812734,-8.43E-262,2047.320457,2010.876263
426,2050.287893,2028.115705,-8.43E-262,2051.783864,2014.760218
427,2054.970167,2033.410508,-8.43E-262,2056.239242,2018.639804
428,2059.643729,2038.697042,-8.43E-262,2060.686581,2022.51503
429,2064.308552,2043.975204,-8.43E-262,2065.125869,2026.385905
430,2068.964609,2049.244895,-8.43E-262,2069.557096,2030.252439
431,2073.611872,2054.506014,-8.43E-262,2073.980252,2034.114641
432,2078.250316,2059.758462,-8.43E-262,2078.395326,2037.97252
433,2082.879913,2065.00214,-8.43E-262,2082.802309,2041.826086
434,2087.500639,2070.236951,-8.43E-262,2087.20119,2045.675348
435,2092.112468,2075.462797,-8.43E-262,2091.591961,2049.520314
436,2096.715376,2080.679583,-8.43E-262,2095.974611,2053.360995
437,2101.309337,2085.887213,-8.43E-262,2100.349133,2057.197398
438,2105.894328,2091.085591,-8.43E-262,2104.715516,2061.029533
439,2110.470324,2096.274624,-8.43E-262,2109.073752,2064.85741
440,2115.037303,2101.454219,-8.43E-262,2113.423834,2068.681037
441,2119.595242,2106.624282,-8.43E-262,2117.765752,2072.500422
442,2124.144117,2111.784723,-8.43E-262,2122.099499,2076.315576
443,2128.683907,2116.93545,-8.43E-262,2126.425066,2080.126506
444,2133.214589,2122.076373,-8.43E-262,2130.742447,2083.933222
445,2137.736142,2127.207402,-8.43E-262,2135.051634,2087.735733
446,2142.248546,2132.32845,-8.43E-262,2139.352619,2091.534047
447,2146.751778,2137.439428,-8.43E-262,2143.645397,2095.328173
448,2151.24582,2142.540248,-8.43E-262,2147.929959,2099.11812
449,2155.73065,2147.630826,-8.43E-262,2152.2063,2102.903896
450,2160.206249,2152.711076,-8.43E-262,2156.474412,2106.685511
451,2164.672598,2157.780913,-8.43E-262,2160.734291,2110.462972
452,2169.129678,2162.840253,-8.43E-262,2164.98593,2114.236289
453,2173.577469,2167.889013,-8.43E-262,2169.229322,2118.005469
454,2178.015955,2172.927112,-8.43E-262,2173.464464,2121.770523
455,2182.445116,2177.954468,-8.43E-262,2177.691348,2125.531457
456,2186.864935,2182.971001,-8.43E-262,2181.909971,2129.28828
457,2191.275396,2187.976631,-8.43E-262,2186.120326,2133.041002
458,2195.676481,2192.971279,-8.43E-262,2190.32241,2136.78963
459,2200.068173,2197.954868,-8.43E-262,2194.516217,2140.534173
460,2204.450457,2202.92732,-8.43E-262,2198.701743,2144.274639
461,2208.823317,2207.88856,-8.43E-262,2202.878984,2148.011036
462,2213.186737,2212.838512,-8.43E-262,2207.047936,2151.743373
463,2217.540701,2217.777101,-8.43E-262,2211.208595,2155.471659
464,2221.885196,2222.704255,-8.43E-262,2215.360957,2159.1959
465,2226.220206,2227.619899,-8.43E-262,2219.505018,2162.916106
466,2230.545718,2232.523963,-8.43E-262,2223.640776,2166.632285
467,2234.861717,2237.416376,-8.43E-262,2227.768227,2170.344444
468,2239.16819,2242.297066,-8.43E-262,2231.887368,2174.052593
469,2243.465123,2247.165966,-8.43E-262,2235.998196,2177.756739
470,2247.752505,2252.023006,-8.43E-262,2240.100708,2181.45689
471,2252.030322,2256.868119,-8.43E-262,2244.194903,2185.153054
472,2256.298562,2261.701238,-8.43E-262,2248.280777,2188.845239
473,2260.557213,2266.522299,-8.43E-262,2252.358329,2192.533454
474,2264.806263,2271.331235,-8.43E-262,2256.427556,2196.217706
475,2269.045702,2276.127982,-8.43E-262,2260.488458,2199.898003
476,2273.275518,2280.912479,-8.43E-262,2264.541031,2203.574353
477,2277.4957,2285.684661,-8.43E-262,2268.585275,2207.246765
478,2281.706239,2290.444469,-8.43E-262,2272.621188,2210.915245
479,2285.907123,2295.191841,-8.43E-262,2276.648769,2214.579801
480,2290.098344,2299.926719,-8.43E-262,2280.668018,2218.240442
481,2294.279892,2304.649042,-8.43E-262,2284.678932,2221.897176
482,2298.451757,2309.358754,-8.43E-262,2288.681512,2225.550009
483,2302.613931,2314.055798,-8.43E-262,2292.675757,2229.198951
484,2306.766405,2318.740116,-8.43E-262,2296.661667,2232.844007
485,2310.909171,2323.411655,-8.43E-262,2300.639241,2236.485187
486,2315.042221,2328.07036,-8.43E-262,2304.608479,2240.122498
487,2319.165548,2332.716178,-8.43E-262,2308.569382,2243.755947
488,2323.279142,2337.349056,-8.43E-262,2312.521949,2247.385542
489,2327.382999,2341.968942,-8.43E-262,2316.466181,2251.01129
490,2331.47711,2346.575785,-8.43E-262,2320.402078,2254.6332
491,2335.56147,2351.169537,-8.43E-262,2324.329641,2258.251278
492,2339.636071,2355.750147,-8.43E-262,2328.248872,2261.865533
493,2343.700909,2360.317568,-8.43E-262,2332.15977,2265.475971
494,2347.755976,2364.871752,-8.43E-262,2336.062337,2269.082601
495,2351.801269,2369.412653,-8.43E-262,2339.956574,2272.685429
496,2355.83678,2373.940226,-8.43E-262,2343.842482,2276.284462
497,2359.862507,2378.454426,-8.43E-262,2347.720063,2279.87971
498,2363.878443,2382.955209,-8.43E-262,2351.589319,2283.471177
499,2367.884585,2387.442532,-8.43E-262,2355.450252,2287.058873
500,2371.880929,2391.916354,-8.43E-262,2359.302863,2290.642804
501,2375.86747,2396.376633,-8.43E-262,2363.147154,2294.222978
502,2379.844205,2400.82333,-8.43E-262,2366.983127,2297.799402
503,2383.811131,2405.256403,-8.43E-262,2370.810785,2301.372083
504,2387.768244,2409.675816,-8.43E-262,2374.630131,2304.941028
505,2391.715542,2414.081531,-8.43E-262,2378.441166,2308.506244
506,2395.653022,2418.47351,-8.43E-262,2382.243894,2312.067739
507,2399.580682,2422.851717,-8.43E-262,2386.038318,2315.625521
508,2403.49852,2427.216119,-8.43E-262,2389.824439,2319.179595
509,2407.406534,2431.566679,-8.43E-262,2393.602262,2322.729969
510,2411.304723,2435.903366,-8.43E-262,2397.37179,2326.27665
511,2415.193084,2440.226146,-8.43E-262,2401.133025,2329.819645
512,2419.071617,2444.534987,-8.43E-262,2404.885972,2333.358962
513,2422.940322,2448.82986,-8.43E-262,2408.630634,2336.894607
514,2426.799197,2453.110733,-8.43E-262,2412.367014,2340.426587
515,2430.648242,2457.377578,-8.43E-262,2416.095117,2343.954909
516,2434.487457,2461.630366,-8.43E-262,2419.814946,2347.47958
517,2438.316843,2465.86907,-8.43E-262,2423.526506,2351.000607
518,2442.136398,2470.093662,-8.43E-262,2427.2298,2354.517998
519,2445.946125,2474.304118,-8.43E-262,2430.924833,2358.031758
520,2449.746023,2478.500412,-8.43E-262,2434.611609,2361.541894
521,2453.536095,2482.68252,-8.43E-262,2438.290133,2365.048415
522,2457.31634,2486.850417,-8.43E-262,2441.960409,2368.551325
523,2461.08676,2491.004083,-8.43E-262,2445.622442,2372.050633
524,2464.847358,2495.143494,-8.43E-262,2449.276237,2375.546344
525,2468.598134,2499.268631,-8.43E-262,2452.921799,2379.038467
526,2472.339092,2503.379471,-8.43E-262,2456.559132,2382.527006
527,2476.070233,2507.475997,-8.43E-262,2460.188243,2386.01197
528,2479.79156,2511.558189,-8.43E-262,2463.809136,2389.493364
529,2483.503076,2515.62603,-8.43E-262,2467.421816,2392.971196
530,2487.204784,2519.679503,-8.43E-262,2471.026289,2396.445472
531,2490.896686,2523.71859,-8.43E-262,2474.622561,2399.916199
532,2494.578786,2527.743277,-8.43E-262,2478.210638,2403.383382
533,2498.251088,2531.753549,-8.43E-262,2481.790524,2406.84703
534,2501.913596,2535.749392,-8.43E-262,2485.362227,2410.307149
535,2505.566313,2539.730793,-8.43E-262,2488.925751,2413.763744
536,2509.209244,2543.697738,-8.43E-262,2492.481103,2417.216823
537,2512.842393,2547.650217,-8.43E-262,2496.02829,2420.666391
538,2516.465765,2551.588218,-8.43E-262,2499.567317,2424.112457
539,2520.079363,2555.511731,-8.43E-262,2503.098191,2427.555025
540,2523.683195,2559.420747,-8.43E-262,2506.620918,2430.994103
541,2527.277263,2563.315256,-8.43E-262,2510.135504,2434.429697
542,2530.861575,2567.195252,-8.43E-262,2513.641957,2437.861812
543,2534.436135,2571.060725,-8.43E-262,2517.140284,2441.290457
544,2538.000949,2574.91167,-8.43E-262,2520.63049,2444.715637
545,2541.556023,2578.748081,-8.43E-262,2524.112583,2448.137358
546,2545.101363,2582.569953,-8.43E-262,2527.58657,2451.555626
547,2548.636975,2586.37728,-8.43E-262,2531.052458,2454.970449
548,2552.162866,2590.17006,-8.43E-262,2534.510254,2458.381832
549,2555.679042,2593.948289,-8.43E-262,2537.959965,2461.789782
550,2559.18551,2597.711964,-8.43E-262,2541.401599,2465.194304
551,2562.682278,2601.461085,-8.43E-262,2544.835164,2468.595406
552,2566.169351,2605.195649,-8.43E-262,2548.260666,2471.993092
553,2569.646738,2608.915657,-8.43E-262,2551.678113,2475.387371
554,2573.114446,2612.621109,-8.43E-262,2555.087514,2478.778247
555,2576.572483,2616.312005,-8.43E-262,2558.488875,2482.165726
556,2580.020856,2619.988348,-8.43E-262,2561.882204,2485.549816
557,2583.459574,2623.650139,-8.43E-262,2565.26751,2488.930522
558,2586.888644,2627.297381,-8.43E-262,2568.644801,2492.30785
559,2590.308074,2630.930079,-8.43E-262,2572.014084,2495.681807
560,2593.717874,2634.548235,-8.43E-262,2575.375368,2499.052397
561,2597.118052,2638.151856,-8.43E-262,2578.728661,2502.419629
562,2600.508617,2641.740946,-8.43E-262,2582.073971,2505.783506
563,2603.889577,2645.315511,-8.43E-262,2585.411307,2509.144037
564,2607.260942,2648.875558,-8.43E-262,2588.740677,2512.501225
565,2610.622721,2652.421094,-8.43E-262,2592.06209,2515.855079
566,2613.974923,2655.952127,-8.43E-262,2595.375554,2519.205602
567,2617.317557,2659.468666,-8.43E-262,2598.681077,2522.552802
568,2620.650635,2662.97072,-8.43E-262,2601.97867,2525.896685
569,2623.974164,2666.458297,-8.43E-262,2605.26834,2529.237255
570,2627.288156,2669.93141,-8.43E-262,2608.550096,2532.57452
571,2630.59262,2673.390067,-8.43E-262,2611.823948,2535.908485
